Time,Temperature
07/08/2024 04:37:56,12.48
07/08/2024 04:47:56,12.48
07/08/2024 04:57:56,12.44
07/08/2024 05:07:56,12.44
07/08/2024 05:17:56,12.40
07/08/2024 05:27:56,12.35
07/08/2024 05:37:56,12.35
07/08/2024 05:47:56,12.35
07/08/2024 05:57:56,12.31
07/08/2024 06:07:56,12.35
07/08/2024 06:17:56,12.31
07/08/2024 06:27:56,12.31
07/08/2024 06:37:56,12.40
07/08/2024 06:47:56,12.31
07/08/2024 06:57:56,12.35
07/08/2024 07:07:56,12.35
07/08/2024 07:17:56,12.35
07/08/2024 07:27:56,12.35
07/08/2024 07:37:56,12.35
07/08/2024 07:47:56,12.44
07/08/2024 07:57:56,12.44
07/08/2024 08:07:56,12.44
07/08/2024 08:17:56,12.48
07/08/2024 08:27:56,12.44
07/08/2024 08:37:56,12.48
07/08/2024 08:47:56,12.52
07/08/2024 08:57:56,12.57
07/08/2024 09:07:56,12.57
07/08/2024 09:17:56,12.57
07/08/2024 09:27:56,12.57
07/08/2024 09:37:56,12.61
07/08/2024 09:47:56,12.61
07/08/2024 09:57:56,12.65
07/08/2024 10:07:56,12.65
07/08/2024 10:17:56,12.65
07/08/2024 10:27:56,12.74
07/08/2024 10:37:56,12.74
07/08/2024 10:47:56,12.74
07/08/2024 10:57:56,12.74
07/08/2024 11:07:56,12.78
07/08/2024 11:17:56,12.78
07/08/2024 11:27:56,12.82
07/08/2024 11:37:56,12.82
07/08/2024 11:47:56,12.87
07/08/2024 11:57:56,12.87
07/08/2024 12:07:56,12.91
07/08/2024 12:17:56,12.91
07/08/2024 12:27:56,12.91
07/08/2024 12:37:56,12.91
07/08/2024 12:47:56,12.95
07/08/2024 12:57:56,12.95
07/08/2024 13:07:56,12.91
07/08/2024 13:17:56,12.91
07/08/2024 13:27:56,12.91
07/08/2024 13:37:56,12.91
07/08/2024 13:47:56,12.91
07/08/2024 13:57:56,12.95
07/08/2024 14:07:56,12.95
07/08/2024 14:17:56,12.95
07/08/2024 14:27:56,13.00
07/08/2024 14:37:56,13.00
07/08/2024 14:47:56,12.95
07/08/2024 14:57:56,12.95
07/08/2024 15:07:56,12.95
07/08/2024 15:17:56,12.91
07/08/2024 15:27:56,12.91
07/08/2024 15:37:56,12.95
07/08/2024 15:47:56,12.91
07/08/2024 15:57:56,12.87
07/08/2024 16:07:56,12.91
07/08/2024 16:17:56,12.87
07/08/2024 16:27:56,12.87
07/08/2024 16:37:56,12.82
07/08/2024 16:47:56,12.82
07/08/2024 16:57:56,12.82
07/08/2024 17:07:56,12.78
07/08/2024 17:17:56,12.82
07/08/2024 17:27:56,12.74
07/08/2024 17:37:56,12.78
07/08/2024 17:47:56,12.78
07/08/2024 17:57:56,12.70
07/08/2024 18:07:56,12.74
07/08/2024 18:17:56,12.70
07/08/2024 18:27:56,12.65
07/08/2024 18:37:56,12.65
07/08/2024 18:47:56,12.61
07/08/2024 18:57:56,12.61
07/08/2024 19:07:56,12.61
07/08/2024 19:17:56,12.57
07/08/2024 19:27:56,12.52
07/08/2024 19:37:56,12.52
07/08/2024 19:47:56,12.48
07/08/2024 19:57:56,12.48
07/08/2024 20:07:56,12.52
07/08/2024 20:17:56,12.48
07/08/2024 20:27:56,12.44
07/08/2024 20:37:56,12.48
07/08/2024 20:47:56,12.44
07/08/2024 20:57:56,12.40
07/08/2024 21:07:56,12.40
07/08/2024 21:17:56,12.40
07/08/2024 21:27:56,12.40
07/08/2024 21:37:56,12.31
07/08/2024 21:47:56,12.31
07/08/2024 21:57:56,12.31
07/08/2024 22:07:56,12.31
07/08/2024 22:17:56,12.27
07/08/2024 22:27:56,12.27
07/08/2024 22:37:56,12.27
07/08/2024 22:47:56,12.31
07/08/2024 22:57:56,12.22
07/08/2024 23:07:56,12.27
07/08/2024 23:17:56,12.27
07/08/2024 23:27:56,12.27
07/08/2024 23:37:56,12.27
07/08/2024 23:47:56,12.22
07/08/2024 23:57:56,12.22
07/09/2024 00:07:56,12.27
07/09/2024 00:17:56,12.22
07/09/2024 00:27:56,12.22
07/09/2024 00:37:56,12.27
07/09/2024 00:47:56,12.27
07/09/2024 00:57:56,12.27
07/09/2024 01:07:56,12.22
07/09/2024 01:17:56,12.27
07/09/2024 01:27:56,12.22
07/09/2024 01:37:56,12.22
07/09/2024 01:47:56,12.22
07/09/2024 01:57:56,12.18
07/09/2024 02:07:56,12.18
07/09/2024 02:17:56,12.18
07/09/2024 02:27:56,12.22
07/09/2024 02:37:56,12.18
07/09/2024 02:47:56,12.18
07/09/2024 02:57:56,12.18
07/09/2024 03:07:56,12.22
07/09/2024 03:17:56,12.18
07/09/2024 03:27:56,12.18
07/09/2024 03:37:56,12.18
07/09/2024 03:47:56,12.14
07/09/2024 03:57:56,12.18
07/09/2024 04:07:56,12.18
07/09/2024 04:17:56,12.14
07/09/2024 04:27:56,12.18
07/09/2024 04:37:56,12.14
07/09/2024 04:47:56,12.14
07/09/2024 04:57:56,12.18
07/09/2024 05:07:56,12.18
07/09/2024 05:17:56,12.18
07/09/2024 05:27:56,12.18
07/09/2024 05:37:56,12.14
07/09/2024 05:47:56,12.14
07/09/2024 05:57:56,12.14
07/09/2024 06:07:56,12.14
07/09/2024 06:17:56,12.14
07/09/2024 06:27:56,12.14
07/09/2024 06:37:56,12.18
07/09/2024 06:47:56,12.22
07/09/2024 06:57:56,12.18
07/09/2024 07:07:56,12.18
07/09/2024 07:17:56,12.22
07/09/2024 07:27:56,12.18
07/09/2024 07:37:56,12.18
07/09/2024 07:47:56,12.27
07/09/2024 07:57:56,12.31
07/09/2024 08:07:56,12.31
07/09/2024 08:17:56,12.35
07/09/2024 08:27:56,12.40
07/09/2024 08:37:56,12.35
07/09/2024 08:47:56,12.44
07/09/2024 08:57:56,12.44
07/09/2024 09:07:56,12.48
07/09/2024 09:17:56,12.48
07/09/2024 09:27:56,12.52
07/09/2024 09:37:56,12.61
07/09/2024 09:47:56,12.74
07/09/2024 09:57:56,12.70
07/09/2024 10:07:56,12.78
07/09/2024 10:17:56,12.87
07/09/2024 10:27:56,12.91
07/09/2024 10:37:56,12.95
07/09/2024 10:47:56,13.00
07/09/2024 10:57:56,13.08
07/09/2024 11:07:56,13.12
07/09/2024 11:17:56,13.17
07/09/2024 11:27:56,13.30
07/09/2024 11:37:56,13.38
07/09/2024 11:47:56,13.51
07/09/2024 11:57:56,13.55
07/09/2024 12:07:56,13.51
07/09/2024 12:17:56,13.64
07/09/2024 12:27:56,13.64
07/09/2024 12:37:56,13.68
07/09/2024 12:47:56,13.73
07/09/2024 12:57:56,13.73
07/09/2024 13:07:56,13.73
07/09/2024 13:17:56,13.73
07/09/2024 13:27:56,13.68
07/09/2024 13:37:56,13.68
07/09/2024 13:47:56,13.68
07/09/2024 13:57:56,13.68
07/09/2024 14:07:56,13.64
07/09/2024 14:17:56,13.64
07/09/2024 14:27:56,13.68
07/09/2024 14:37:56,13.64
07/09/2024 14:47:56,13.73
07/09/2024 14:57:56,13.68
07/09/2024 15:07:56,13.64
07/09/2024 15:17:56,13.64
07/09/2024 15:27:56,13.68
07/09/2024 15:37:56,13.68
07/09/2024 15:47:56,13.68
07/09/2024 15:57:56,13.68
07/09/2024 16:07:56,13.64
07/09/2024 16:17:56,13.60
07/09/2024 16:27:56,13.60
07/09/2024 16:37:56,13.60
07/09/2024 16:47:56,13.55
07/09/2024 16:57:56,13.55
07/09/2024 17:07:56,13.60
07/09/2024 17:17:56,13.51
07/09/2024 17:27:56,13.51
07/09/2024 17:37:56,13.47
07/09/2024 17:47:56,13.47
07/09/2024 17:57:56,13.47
07/09/2024 18:07:56,13.43
07/09/2024 18:17:56,13.43
07/09/2024 18:27:56,13.34
07/09/2024 18:37:56,13.34
07/09/2024 18:47:56,13.34
07/09/2024 18:57:56,13.30
07/09/2024 19:07:56,13.25
07/09/2024 19:17:56,13.21
07/09/2024 19:27:56,13.21
07/09/2024 19:37:56,13.17
07/09/2024 19:47:56,13.17
07/09/2024 19:57:56,13.17
07/09/2024 20:07:56,13.12
07/09/2024 20:17:56,13.04
07/09/2024 20:27:56,13.04
07/09/2024 20:37:56,13.08
07/09/2024 20:47:56,12.95
07/09/2024 20:57:56,12.95
07/09/2024 21:07:56,12.95
07/09/2024 21:17:56,12.95
07/09/2024 21:27:56,12.91
07/09/2024 21:37:56,12.87
07/09/2024 21:47:56,12.87
07/09/2024 21:57:56,12.82
07/09/2024 22:07:56,12.78
07/09/2024 22:17:56,12.78
07/09/2024 22:27:56,12.74
07/09/2024 22:37:56,12.74
07/09/2024 22:47:56,12.70
07/09/2024 22:57:56,12.74
07/09/2024 23:07:56,12.70
07/09/2024 23:17:56,12.70
07/09/2024 23:27:56,12.65
07/09/2024 23:37:56,12.65
07/09/2024 23:47:56,12.61
07/09/2024 23:57:56,12.61
07/10/2024 00:07:56,12.61
07/10/2024 00:17:56,12.61
07/10/2024 00:27:56,12.61
07/10/2024 00:37:56,12.61
07/10/2024 00:47:56,12.61
07/10/2024 00:57:56,12.57
07/10/2024 01:07:56,12.57
07/10/2024 01:17:56,12.57
07/10/2024 01:27:56,12.52
07/10/2024 01:37:56,12.52
07/10/2024 01:47:56,12.52
07/10/2024 01:57:56,12.52
07/10/2024 02:07:56,12.52
07/10/2024 02:17:56,12.48
07/10/2024 02:27:56,12.48
07/10/2024 02:37:56,12.48
07/10/2024 02:47:56,12.52
07/10/2024 02:57:56,12.52
07/10/2024 03:07:56,12.48
07/10/2024 03:17:56,12.44
07/10/2024 03:27:56,12.44
07/10/2024 03:37:56,12.48
07/10/2024 03:47:56,12.48
07/10/2024 03:57:56,12.48
07/10/2024 04:07:56,12.44
07/10/2024 04:17:56,12.48
07/10/2024 04:27:56,12.44
07/10/2024 04:37:56,12.44
07/10/2024 04:47:56,12.44
07/10/2024 04:57:56,12.44
07/10/2024 05:07:56,12.44
07/10/2024 05:17:56,12.44
07/10/2024 05:27:56,12.44
07/10/2024 05:37:56,12.48
07/10/2024 05:47:56,12.48
07/10/2024 05:57:56,12.48
07/10/2024 06:07:56,12.48
07/10/2024 06:17:56,12.52
07/10/2024 06:27:56,12.57
07/10/2024 06:37:56,12.57
07/10/2024 06:47:56,12.57
07/10/2024 06:57:56,12.61
07/10/2024 07:07:56,12.65
07/10/2024 07:17:56,12.70
07/10/2024 07:27:56,12.70
07/10/2024 07:37:56,12.74
07/10/2024 07:47:56,12.74
07/10/2024 07:57:56,12.74
07/10/2024 08:07:56,12.82
07/10/2024 08:17:56,12.82
07/10/2024 08:27:56,12.78
07/10/2024 08:37:56,12.82
07/10/2024 08:47:56,12.82
07/10/2024 08:57:56,12.91
07/10/2024 09:07:56,12.82
07/10/2024 09:17:56,12.91
07/10/2024 09:27:56,12.91
07/10/2024 09:37:56,12.91
07/10/2024 09:47:56,13.00
07/10/2024 09:57:56,13.00
07/10/2024 10:07:56,13.00
07/10/2024 10:17:56,13.08
07/10/2024 10:27:56,13.12
07/10/2024 10:37:56,13.21
07/10/2024 10:47:56,13.34
07/10/2024 10:57:56,13.38
07/10/2024 11:07:56,13.51
07/10/2024 11:17:56,13.60
07/10/2024 11:27:56,13.73
07/10/2024 11:37:56,13.81
07/10/2024 11:47:56,13.85
07/10/2024 11:57:56,13.94
07/10/2024 12:07:56,13.98
07/10/2024 12:17:56,14.15
07/10/2024 12:27:56,14.28
07/10/2024 12:37:56,14.37
07/10/2024 12:47:56,14.50
07/10/2024 12:57:56,14.67
07/10/2024 13:07:56,14.80
07/10/2024 13:17:56,14.84
07/10/2024 13:27:56,14.93
07/10/2024 13:37:56,14.97
07/10/2024 13:47:56,15.06
07/10/2024 13:57:56,15.06
07/10/2024 14:07:56,15.18
07/10/2024 14:17:56,15.23
07/10/2024 14:27:56,15.27
07/10/2024 14:37:56,15.36
07/10/2024 14:47:56,15.44
07/10/2024 14:57:56,15.44
07/10/2024 15:07:56,15.44
07/10/2024 15:17:56,15.48
07/10/2024 15:27:56,15.44
07/10/2024 15:37:56,15.44
07/10/2024 15:47:56,15.48
07/10/2024 15:57:56,15.53
07/10/2024 16:07:56,15.40
07/10/2024 16:17:56,15.44
07/10/2024 16:27:56,15.40
07/10/2024 16:37:56,15.36
07/10/2024 16:47:56,15.31
07/10/2024 16:57:56,15.27
07/10/2024 17:07:56,15.18
07/10/2024 17:17:56,15.14
07/10/2024 17:27:56,15.10
07/10/2024 17:37:56,15.06
07/10/2024 17:47:56,15.06
07/10/2024 17:57:56,15.01
07/10/2024 18:07:56,14.88
07/10/2024 18:17:56,14.88
07/10/2024 18:27:56,14.80
07/10/2024 18:37:56,14.71
07/10/2024 18:47:56,14.71
07/10/2024 18:57:56,14.63
07/10/2024 19:07:56,14.58
07/10/2024 19:17:56,14.50
07/10/2024 19:27:56,14.50
07/10/2024 19:37:56,14.37
07/10/2024 19:47:56,14.33
07/10/2024 19:57:56,14.28
07/10/2024 20:07:56,14.24
07/10/2024 20:17:56,14.15
07/10/2024 20:27:56,14.11
07/10/2024 20:37:56,14.07
07/10/2024 20:47:56,13.98
07/10/2024 20:57:56,13.94
07/10/2024 21:07:56,13.85
07/10/2024 21:17:56,13.81
07/10/2024 21:27:56,13.77
07/10/2024 21:37:56,13.73
07/10/2024 21:47:56,13.64
07/10/2024 21:57:56,13.60
07/10/2024 22:07:56,13.60
07/10/2024 22:17:56,13.51
07/10/2024 22:27:56,13.47
07/10/2024 22:37:56,13.43
07/10/2024 22:47:56,13.38
07/10/2024 22:57:56,13.34
07/10/2024 23:07:56,13.30
07/10/2024 23:17:56,13.25
07/10/2024 23:27:56,13.17
07/10/2024 23:37:56,13.12
07/10/2024 23:47:56,13.08
07/10/2024 23:57:56,13.04
07/11/2024 00:07:56,13.00
07/11/2024 00:17:56,12.95
07/11/2024 00:27:56,12.91
07/11/2024 00:37:56,12.82
07/11/2024 00:47:56,12.82
07/11/2024 00:57:56,12.78
07/11/2024 01:07:56,12.74
07/11/2024 01:17:56,12.70
07/11/2024 01:27:56,12.61
07/11/2024 01:37:56,12.57
07/11/2024 01:47:56,12.52
07/11/2024 01:57:56,12.52
07/11/2024 02:07:56,12.48
07/11/2024 02:17:56,12.40
07/11/2024 02:27:56,12.35
07/11/2024 02:37:56,12.31
07/11/2024 02:47:56,12.27
07/11/2024 02:57:56,12.27
07/11/2024 03:07:56,12.22
07/11/2024 03:17:56,12.14
07/11/2024 03:27:56,12.14
07/11/2024 03:37:56,12.10
07/11/2024 03:47:56,12.01
07/11/2024 03:57:56,12.01
07/11/2024 04:07:56,12.01
07/11/2024 04:17:56,11.92
07/11/2024 04:27:56,11.92
07/11/2024 04:37:56,11.84
07/11/2024 04:47:56,11.84
07/11/2024 04:57:56,11.84
07/11/2024 05:07:56,11.79
07/11/2024 05:17:56,11.75
07/11/2024 05:27:56,11.75
07/11/2024 05:37:56,11.75
07/11/2024 05:47:56,11.79
07/11/2024 05:57:56,11.75
07/11/2024 06:07:56,11.75
07/11/2024 06:17:56,11.75
07/11/2024 06:27:56,11.75
07/11/2024 06:37:56,11.75
07/11/2024 06:47:56,11.79
07/11/2024 06:57:56,11.79
07/11/2024 07:07:56,11.79
07/11/2024 07:17:56,11.79
07/11/2024 07:27:56,11.88
07/11/2024 07:37:56,11.88
07/11/2024 07:47:56,11.97
07/11/2024 07:57:56,11.97
07/11/2024 08:07:56,12.05
07/11/2024 08:17:56,12.14
07/11/2024 08:27:56,12.22
07/11/2024 08:37:56,12.27
07/11/2024 08:47:56,12.35
07/11/2024 08:57:56,12.48
07/11/2024 09:07:56,12.48
07/11/2024 09:17:56,12.61
07/11/2024 09:27:56,12.70
07/11/2024 09:37:56,12.82
07/11/2024 09:47:56,12.91
07/11/2024 09:57:56,13.04
07/11/2024 10:07:56,13.12
07/11/2024 10:17:56,13.25
07/11/2024 10:27:56,13.38
07/11/2024 10:37:56,13.51
07/11/2024 10:47:56,13.64
07/11/2024 10:57:56,13.73
07/11/2024 11:07:56,13.85
07/11/2024 11:17:56,13.94
07/11/2024 11:27:56,14.11
07/11/2024 11:37:56,14.20
07/11/2024 11:47:56,14.28
07/11/2024 11:57:56,14.33
07/11/2024 12:07:56,14.33
07/11/2024 12:17:56,14.37
07/11/2024 12:27:56,14.50
07/11/2024 12:37:56,14.63
07/11/2024 12:47:56,14.71
07/11/2024 12:57:56,14.63
07/11/2024 13:07:56,14.75
07/11/2024 13:17:56,14.71
07/11/2024 13:27:56,14.75
07/11/2024 13:37:56,14.71
07/11/2024 13:47:56,14.71
07/11/2024 13:57:56,14.75
07/11/2024 14:07:56,14.75
07/11/2024 14:17:56,14.71
07/11/2024 14:27:56,14.71
07/11/2024 14:37:56,14.71
07/11/2024 14:47:56,14.67
07/11/2024 14:57:56,14.71
07/11/2024 15:07:56,14.75
07/11/2024 15:17:56,14.71
07/11/2024 15:27:56,14.80
07/11/2024 15:37:56,14.80
07/11/2024 15:47:56,14.84
07/11/2024 15:57:56,14.84
07/11/2024 16:07:56,14.80
07/11/2024 16:17:56,14.80
07/11/2024 16:27:56,14.80
07/11/2024 16:37:56,14.80
07/11/2024 16:47:56,14.75
07/11/2024 16:57:56,14.75
07/11/2024 17:07:56,14.75
07/11/2024 17:17:56,14.71
07/11/2024 17:27:56,14.71
07/11/2024 17:37:56,14.67
07/11/2024 17:47:56,14.67
07/11/2024 17:57:56,14.63
07/11/2024 18:07:56,14.58
07/11/2024 18:17:56,14.58
07/11/2024 18:27:56,14.54
07/11/2024 18:37:56,14.45
07/11/2024 18:47:56,14.41
07/11/2024 18:57:56,14.37
07/11/2024 19:07:56,14.33
07/11/2024 19:17:56,14.24
07/11/2024 19:27:56,14.20
07/11/2024 19:37:56,14.15
07/11/2024 19:47:56,14.07
07/11/2024 19:57:56,14.07
07/11/2024 20:07:56,13.94
07/11/2024 20:17:56,13.90
07/11/2024 20:27:56,13.85
07/11/2024 20:37:56,13.81
07/11/2024 20:47:56,13.73
07/11/2024 20:57:56,13.73
07/11/2024 21:07:56,13.68
07/11/2024 21:17:56,13.60
07/11/2024 21:27:56,13.60
07/11/2024 21:37:56,13.51
07/11/2024 21:47:56,13.47
07/11/2024 21:57:56,13.38
07/11/2024 22:07:56,13.38
07/11/2024 22:17:56,13.30
07/11/2024 22:27:56,13.25
07/11/2024 22:37:56,13.25
07/11/2024 22:47:56,13.21
07/11/2024 22:57:56,13.17
07/11/2024 23:07:56,13.12
07/11/2024 23:17:56,13.08
07/11/2024 23:27:56,13.04
07/11/2024 23:37:56,13.00
07/11/2024 23:47:56,12.95
07/11/2024 23:57:56,12.95
07/12/2024 00:07:56,12.91
07/12/2024 00:17:56,12.87
07/12/2024 00:27:56,12.82
07/12/2024 00:37:56,12.82
07/12/2024 00:47:56,12.78
07/12/2024 00:57:56,12.78
07/12/2024 01:07:56,12.74
07/12/2024 01:17:56,12.74
07/12/2024 01:27:56,12.70
07/12/2024 01:37:56,12.70
07/12/2024 01:47:56,12.70
07/12/2024 01:57:56,12.65
07/12/2024 02:07:56,12.61
